time,altitude,pressure
2000,0.0105691
2500,0.0105691
3000,0.0317073
3500,0.0317073
4000,0.0317073
4500,0.0422764
5000,0.0422764
5500,0.0528455
6000,0.0634146
6500,0.0739837
7000,0.0739837
7500,0.0634146
8000,0.0845528
8500,0.0951219
9000,0.0951219
9500,0.11626
10000,0.105691
10500,0.11626
11000,0.126829
11500,0.126829
12000,0.169106
12500,0.179675
13000,0.200813
13500,0.211382
14000,0.200813
14500,0.200813
15000,0.200813
15500,0.200813
16000,0.190244
16500,0.179675
17000,0.179675
17500,0.169106
18000,0.158536
18500,0.158536
19000,0.158536
19500,0.158536
20000,0.137398
20500,0.126829
21000,0.137398
21500,0.147967
22000,0.147967
22500,0.169106
23000,0.169106
23500,0.169106
24000,0.179675
24500,0.200813
25000,0.200813
25500,0.200813
26000,0.221951
26500,0.221951
27000,0.23252
27500,0.23252
28000,0.23252
28500,0.243089
29000,0.274796
29500,0.264227
30000,0.274796
30500,0.285366
31000,0.285366
31500,0.285366
32000,0.295935
32500,0.274796
33000,0.274796
33500,0.274796
34000,0.274796
34500,0.274796
35000,0.274796
35500,0.274796
36000,0.264227
36500,0.264227
37000,0.264227
37500,0.23252
38000,0.23252
38500,0.243089
39000,0.243089
39500,0.243089
40000,0.264227
40500,0.264227
41000,0.253658
41500,0.264227
42000,0.264227
42500,0.274796
43000,0.295935
43500,0.306504
44000,0.306504
44500,0.306504
45000,0.317073
45500,0.34878
46000,0.359349
46500,0.34878
47000,0.359349
47500,0.369918
48000,0.380487
48500,0.380487
49000,0.380487
49500,0.359349
50000,0.359349
50500,0.359349
51000,0.338211
51500,0.34878
52000,0.338211
52500,0.338211
53000,0.34878
53500,0.327642
54000,0.317073
54500,0.317073
55000,0.306504
55500,0.295935
56000,0.306504
56500,0.295935
57000,0.295935
57500,0.285366
58000,0.264227
58500,0.274796
59000,0.295935
59500,0.274796
60000,0.285366
60500,0.274796
61000,0.274796
61500,0.285366
62000,0.264227
62500,0.243089
63000,0.243089
63500,0.243089
64000,0.23252
64500,0.23252
65000,0.23252
65500,0.23252
66000,0.243089
66500,0.243089
67000,0.243089
67500,0.243089
68000,0.264227
68500,0.274796
69000,0.285366
69500,0.285366
70000,0.295935
70500,0.295935
71000,0.306504
71500,0.317073
72000,0.34878
72500,0.327642
73000,0.34878
73500,0.34878
74000,0.359349
74500,0.34878
75000,0.34878
75500,0.34878
76000,0.338211
76500,0.317073
77000,0.317073
77500,0.295935
78000,0.295935
78500,0.306504
79000,0.306504
79500,0.295935
80000,0.295935
80500,0.285366
81000,0.274796
81500,0.253658
82000,0.253658
82500,0.243089
83000,0.243089
83500,0.23252
84000,0.211382
84500,0.200813
85000,0.179675
85500,0.158536
86000,0.158536
86500,0.137398
87000,0.11626
87500,0.105691
88000,0.0739837
88500,0.0634146
89000,0.0317073
89500,0.0105691
90000,-0.0211382
90500,-0.0211382
91000,-0.0422764
91500,-0.0634146
92000,-0.105691
92500,-0.126829
93000,-0.147967
93500,-0.147967
94000,-0.147967
94500,-0.169106
95000,-0.169106
95500,-0.169106
96000,-0.169106
96500,-0.190244
97000,-0.169106
97500,-0.169106
98000,-0.169106
98500,-0.169106
99000,-0.147967
99500,-0.147967
100000,-0.126829
100500,-0.126829
101000,-0.105691
101500,-0.105691
102000,-0.105691
102500,-0.105691
103000,-0.0845528
103500,-0.105691
104000,-0.105691
104500,-0.105691
105000,-0.105691
105500,-0.105691
106000,-0.105691
106500,-0.105691
107000,-0.0845528
107500,-0.0634146
108000,-0.0422764
108500,-0.0422764
109000,0.0
109500,0.0317073
110000,0.0422764
110500,0.0422764
111000,0.0634146
111500,0.11626
112000,0.137398
112500,0.190244
113000,0.221951
113500,0.253658
114000,0.253658
114500,0.274796
115000,0.306504
115500,0.317073
116000,0.327642
116500,0.338211
117000,0.34878
117500,0.338211
118000,0.338211
118500,0.338211
119000,0.306504
119500,0.295935
120000,0.274796
