time,altitude
0,0.0530216
500,0.0318834
1000,0.000176152
1500,0.0530216
2000,-0.0843766
2500,-0.0843766
3000,-0.126653
3500,-0.126653
4000,-0.0421002
4500,0.000176152
5000,0.0530216
5500,0.0213143
6000,0.0741598
6500,0.0424525
7000,0.0107452
7500,0.000176152
8000,-0.0421002
8500,-0.0632384
9000,-0.0421002
9500,0.0107452
10000,0.000176152
10500,0.19042
11000,0.30668
11500,0.116436
12000,0.158713
12500,0.19042
13000,-0.0421002
13500,-0.105515
14000,-0.0421002
14500,-0.0632384
15000,0.158713
15500,0.116436
16000,0.000176152
16500,0.0318834
17000,0.0213143
17500,-0.020962
18000,-0.0421002
18500,-0.0421002
19000,0.000176152
19500,0.116436
20000,0.095298
20500,0.148143
21000,0.0213143
21500,-0.020962
22000,0.000176152
22500,0.0530216
23000,0.0424525
23500,0.148143
24000,0.105867
24500,0.0635907
25000,0.0424525
25500,0.095298
26000,0.243265
26500,0.200989
27000,0.200989
27500,0.274973
28000,0.127005
28500,0.0213143
29000,0.0635907
29500,0.264403
30000,0.148143
30500,0.0318834
31000,0.137574
31500,0.148143
32000,0.105867
32500,0.127005
33000,0.19042
33500,0.0741598
34000,0.127005
34500,0.0847289
35000,0.0635907
35500,0.116436
36000,0.0107452
36500,-0.0421002
37000,0.000176152
37500,0.0741598
38000,0.243265
38500,0.222127
39000,0.148143
39500,0.0213143
40000,0.0847289
40500,0.0530216
41000,0.0318834
41500,0.0424525
42000,0.000176152
42500,0.127005
43000,0.105867
43500,0.095298
44000,0.0318834
44500,0.0741598
45000,0.0424525
45500,0.0213143
46000,0.127005
46500,0.0213143
47000,0.179851
47500,0.116436
48000,0.116436
48500,0.127005
49000,0.000176152
49500,-0.126653
50000,0.0107452
50500,-0.020962
51000,0.000176152
51500,0.0741598
52000,0.0213143
52500,0.095298
53000,-0.105515
53500,0.000176152
54000,0.000176152
54500,-0.0421002
55000,-0
