time,altitude
0,0.0636612
500,0.0742303
1000,0.0953685
1500,0.0319539
2000,0.0108157
2500,0.137645
3000,0.127076
3500,0.0742303
4000,-0.126583
4500,-0.063168
5000,-0.189997
5500,-0.422517
6000,-0.464794
6500,-0.27455
7000,-0.295688
7500,-0.295688
8000,-0.337964
8500,-0.337964
9000,-0.211135
9500,-0.168859
10000,0.0108157
10500,0.0636612
11000,-0.0208916
11500,0.0636612
12000,0.148214
12500,0.179921
13000,0.253905
13500,0.19049
14000,0.0847994
14500,0.137645
15000,0.042523
15500,0.0319539
16000,0.137645
16500,0.0636612
17000,0.0530921
17500,0.148214
18000,0.0636612
18500,0.0213848
19000,0.127076
19500,0.0953685
20000,0.105938
20500,0.19049
21000,0.105938
21500,-0.0208916
22000,0.0213848
22500,0.0636612
23000,0.158783
23500,0.0742303
23500,0.0847994
24000,-0.0208916
24500,-0.0420298
25000,-0.0208916
25500,-0.0208916
26000,-0.0208916
26500,0.0108157
27000,0.0108157
27500,-0.063168
28000,0.127076
28500,0.042523
29000,0.137645
29500,-0.0420298
30000,0.116507
30500,0.0319539
31000,0.0319539
31500,-0.0843062
32000,0.000246612
32500,0.0319539
33000,0.0636612
33500,0.116507
34000,0.116507
34500,0.0742303
35000,0.0847994
35500,0.179921
36000,0.137645
36500,0.148214
37000,0.0847994
37500,0.169352
38000,0.0847994
38500,0.0213848
39000,0.0742303
39500,0.222198
40000,0.116507
40500,0.116507
41000,0.148214
41500,0.0636612
42000,0.042523
42500,0.0953685
43000,0.0319539
43500,0.0636612
44000,0.0847994
44500,0.105938
45000,0.179921
45500,0.137645
46000,0.211628
46500,0.201059
47000,0.148214
47500,0.0953685
48000,0.0636612
48500,0.179921
49000,0.148214
49500,0.000246612
50000,0.0636612
50500,0.0213848
51000,-0.126583
51500,-0.0843062
52000,-0.0208916
52500,-0.0420298
53000,-0.0420298
53500,-0.0843062
54000,-0.0420298
54500,-0.0420298
55000,0.000246612
55500,0.0213848
56000,-0.0420298
56500,-0.0208916
57000,0.0530921
57500,0.158783
58000,0.19049
58500,0.127076
59000,0.116507
59500,0.0213848
60000,0.0742303
60500,0.0742303
61000,-0.0208916
61500,0.0213848
62000,-0.126583
62500,0.105938
63000,-0.063168
63500,-0.105444
64000,-0.063168
64500,0.0319539
65000,0.127076
65500,0.0108157
66000,-0.0420298
66500,-0.0843062
670
